num__CreditScore,num__Age,num__Tenure,num__Balance,num__NumOfProducts,num__HasCrCard,num__IsActiveMember,num__EstimatedSalary,num__Exited,cat__Geography_France,cat__Geography_Germany,cat__Geography_Spain,cat__Gender_Female,cat__Gender_Male,cat__Gender_nan
-0.03919594207064588,0.1243115270261631,-1.0136688646382517,-1.335200485166666,-1.3944428077923088,0.6672947544000378,0.9775103518124953,-0.5813930309025587,1.5302054872659518,1.0,0.0,0.0,1.0,0.0,0.0
-0.12580240585370167,0.043188067728893935,-1.3504546398308614,-0.12502532190704968,-1.3944428077923088,-1.4985881327646526,0.9775103518124953,-0.45979214441266386,-0.6535070017208732,0.0,0.0,1.0,1.0,0.0,0.0
-0.9603737841267849,0.1243115270261631,1.0070457865174072,0.9702817775490379,0.3672439270279064,0.6672947544000378,-1.0230070690768691,-0.444703084019264,1.5302054872659518,1.0,0.0,0.0,1.0,0.0,0.0
0.5906692490788509,-0.11905885086564441,-1.3504546398308614,-1.335200485166666,-0.5135994403822012,-1.4985881327646526,-1.0230070690768691,-0.6631097347983762,-0.6535070017208732,1.0,0.0,0.0,1.0,0.0,0.0
1.779539797373526,0.20543498632343227,-1.0136688646382517,0.47716027770627123,-1.3944428077923088,0.6672947544000378,0.9775103518124953,-0.8232627420349352,-0.6535070017208732,0.0,0.0,1.0,1.0,0.0,0.0
0.16551024505294057,0.28655844562070143,1.0070457865174072,0.3074189497315046,1.248087294438014,0.6672947544000378,-1.0230070690768691,1.5739772233061808,1.5302054872659518,0.0,0.0,1.0,0.0,1.0,0.0
1.5590869804712022,0.7732992014043165,0.6702600113247973,-1.335200485166666,1.248087294438014,0.6672947544000378,0.9775103518124953,0.05643581222319672,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
-1.9524114601872422,-0.9302934438383361,-0.3400973142530321,0.32606025293100926,1.248087294438014,0.6672947544000378,-1.0230070690768691,-0.38587477018044464,1.5302054872659518,0.0,1.0,0.0,1.0,0.0,0.0
-0.9682470990161536,0.28655844562070143,-0.3400973142530321,0.7159994479715049,1.248087294438014,-1.4985881327646526,0.9775103518124953,0.7612238477633181,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
0.47256952573832023,-1.0925403624328744,-1.0136688646382517,0.6084629427549848,0.3672439270279064,0.6672947544000378,0.9775103518124953,0.7263007319159113,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
-0.7556675970031984,-0.7680465252437978,0.3334742361321875,0.137908370986093,1.248087294438014,-1.4985881327646526,-1.0230070690768691,0.8181544460245429,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
-0.9997403585736284,-1.335910740324682,-0.6768830894456419,-1.335200485166666,1.248087294438014,0.6672947544000378,-1.0230070690768691,0.7769703570476448,-0.6535070017208732,0.0,0.0,1.0,0.0,1.0,0.0
-1.1650799712503712,-0.5246761473519903,1.6806173369026267,-1.335200485166666,-0.5135994403822012,0.6672947544000378,-1.0230070690768691,-1.3970978652883812,-0.6535070017208732,1.0,0.0,0.0,1.0,0.0,0.0
-0.5903279843264555,-1.2547872810274128,-0.0033115390604222714,-1.335200485166666,-0.5135994403822012,-1.4985881327646526,-1.0230070690768691,0.3909720320117788,-0.6535070017208732,1.0,0.0,0.0,1.0,0.0,0.0
0.08677709615925347,-0.4435526880547211,0.6702600113247973,-1.335200485166666,-0.5135994403822012,0.6672947544000378,0.9775103518124953,-0.9659249146663459,-0.6535070017208732,0.0,0.0,1.0,1.0,0.0,0.0
-0.062815886738752,0.3676819049179706,-0.6768830894456419,0.731570544591194,1.248087294438014,-1.4985881327646526,0.9775103518124953,0.645928691333361,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
0.22849676416789025,1.4222868757824698,-1.3504546398308614,0.5795687495172325,0.3672439270279064,0.6672947544000378,-1.0230070690768691,0.0024979534689359376,1.5302054872659518,0.0,1.0,0.0,0.0,1.0,0.0
-0.5903279843264555,-1.335910740324682,1.343831561710017,-1.335200485166666,-0.5135994403822012,0.6672947544000378,0.9775103518124953,-1.5258780024152037,-0.6535070017208732,0.0,0.0,1.0,1.0,0.0,0.0
-0.2911420185304446,0.3676819049179706,0.3334742361321875,-1.335200485166666,0.3672439270279064,-1.4985881327646526,-1.0230070690768691,1.670966143383584,-0.6535070017208732,0.0,0.0,1.0,0.0,1.0,0.0
0.803248751091806,-1.335910740324682,0.3334742361321875,-1.335200485166666,-0.5135994403822012,0.6672947544000378,0.9775103518124953,-1.0878942853991396,-0.6535070017208732,1.0,0.0,0.0,1.0,0.0,0.0
0.8504886404280183,0.043188067728893935,1.0070457865174072,-1.335200485166666,1.248087294438014,0.6672947544000378,0.9775103518124953,1.803513575634077,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
0.09465041104862218,-0.6869230659465286,1.0070457865174072,-1.335200485166666,-0.5135994403822012,0.6672947544000378,-1.0230070690768691,-0.17720557623991878,-0.6535070017208732,0.0,0.0,1.0,1.0,0.0,0.0
-0.8973872650118352,-0.20018231016291357,-0.3400973142530321,-1.335200485166666,-1.3944428077923088,0.6672947544000378,-1.0230070690768691,-0.39058239537679584,1.5302054872659518,0.0,0.0,1.0,1.0,0.0,0.0
0.3544698023977896,0.4488053642152398,-0.6768830894456419,-1.335200485166666,1.248087294438014,-1.4985881327646526,0.9775103518124953,0.03932552016016952,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
1.7480465378160512,-0.20018231016291357,-0.0033115390604222714,-1.335200485166666,-1.3944428077923088,0.6672947544000378,0.9775103518124953,0.3557571270498593,-0.6535070017208732,1.0,0.0,0.0,1.0,0.0,0.0
-0.3698751674241317,-1.2547872810274128,-0.6768830894456419,-1.335200485166666,1.248087294438014,-1.4985881327646526,0.9775103518124953,1.2996952383977773,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
1.0394481977728673,-0.3624292287574519,-1.0136688646382517,0.640400484401927,0.3672439270279064,0.6672947544000378,0.9775103518124953,1.7943425329589564,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
-0.41711505676034394,0.28655844562070143,1.343831561710017,-1.335200485166666,1.248087294438014,-1.4985881327646526,-1.0230070690768691,0.36463453384392003,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
-0.3934951120922378,0.20543498632343227,-0.6768830894456419,0.7058678528973735,-1.3944428077923088,0.6672947544000378,0.9775103518124953,-0.5940102485887295,-0.6535070017208732,0.0,1.0,0.0,1.0,0.0,0.0
-1.6768454390593375,-0.9302934438383361,-1.6872404150234712,-0.4731807121896795,1.248087294438014,0.6672947544000378,0.9775103518124953,0.5281261690984657,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
-0.25964875897296974,-0.11905885086564441,-0.6768830894456419,-1.335200485166666,0.3672439270279064,0.6672947544000378,-1.0230070690768691,-0.15641402664767123,1.5302054872659518,0.0,0.0,1.0,1.0,0.0,0.0
-0.7163010225563549,-0.3624292287574519,0.6702600113247973,-0.10331005775979264,0.3672439270279064,-1.4985881327646526,0.9775103518124953,1.6497511410853163,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
-0.5588347247689807,0.043188067728893935,1.343831561710017,0.25481101341390894,1.248087294438014,-1.4985881327646526,-1.0230070690768691,0.8368142838542889,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
-0.8186541161181481,0.1243115270261631,0.3334742361321875,-1.335200485166666,-0.5135994403822012,0.6672947544000378,0.9775103518124953,-1.3085663755654608,-0.6535070017208732,0.0,0.0,1.0,1.0,0.0,0.0
0.7717554915343312,-0.9302934438383361,1.343831561710017,-1.335200485166666,-0.5135994403822012,0.6672947544000378,0.9775103518124953,-0.1394271420433506,-0.6535070017208732,0.0,0.0,1.0,1.0,0.0,0.0
-1.17295328613974,0.3676819049179706,-1.6872404150234712,0.6035556950638715,-1.3944428077923088,0.6672947544000378,-1.0230070690768691,-1.3801292310828832,1.5302054872659518,1.0,0.0,0.0,1.0,0.0,0.0
-1.0548535627992093,-0.7680465252437978,-0.6768830894456419,0.7623393226196135,0.3672439270279064,-1.4985881327646526,0.9775103518124953,1.186265533447496,-0.6535070017208732,0.0,0.0,1.0,0.0,1.0,0.0
1.4173673124625654,-0.6057996066492595,0.6702600113247973,-0.22984814109899654,0.3672439270279064,-1.4985881327646526,0.9775103518124953,1.0166528447877672,-0.6535070017208732,0.0,0.0,1.0,0.0,1.0,0.0
1.779539797373526,-0.3624292287574519,0.6702600113247973,-1.335200485166666,0.3672439270279064,0.6672947544000378,0.9775103518124953,0.3904843770098998,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
-0.33050859297728813,0.043188067728893935,0.3334742361321875,-0.3193626694268403,1.248087294438014,-1.4985881327646526,0.9775103518124953,1.8815977983641947,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
-1.196573230807846,-0.037935391568375235,-0.3400973142530321,-1.335200485166666,0.3672439270279064,0.6672947544000378,-1.0230070690768691,0.7092288960504033,-0.6535070017208732,0.0,0.0,1.0,0.0,1.0,0.0
-1.2516864350334271,0.8544226607015857,1.0070457865174072,0.43400670624648974,-1.3944428077923088,-1.4985881327646526,-1.0230070690768691,0.2871170511772464,1.5302054872659518,1.0,0.0,0.0,1.0,0.0,0.0
-0.5352147801008745,1.6656572536742773,-1.0136688646382517,0.3603204487420155,-1.3944428077923088,0.6672947544000378,0.9775103518124953,-0.659555252360979,-0.6535070017208732,1.0,0.0,0.0,1.0,0.0,0.0
1.6535667591436267,0.6921757421070472,-1.0136688646382517,0.5621207577266073,-1.3944428077923088,-1.4985881327646526,-1.0230070690768691,0.42908027698707357,1.5302054872659518,1.0,0.0,0.0,1.0,0.0,0.0
0.2836099683934712,1.6656572536742773,-0.0033115390604222714,0.9164255138924099,-1.3944428077923088,0.6672947544000378,0.9775103518124953,0.037702972798159734,-0.6535070017208732,0.0,0.0,1.0,1.0,0.0,0.0
1.1969144955602415,-0.6869230659465286,-0.3400973142530321,0.24482713827821975,-0.5135994403822012,0.6672947544000378,0.9775103518124953,-0.3079783744715449,-0.6535070017208732,0.0,1.0,0.0,1.0,0.0,0.0
1.614200184696783,-1.0925403624328744,1.343831561710017,0.28272517222135335,-1.3944428077923088,0.6672947544000378,0.9775103518124953,-0.3819495222002956,1.5302054872659518,0.0,1.0,0.0,1.0,0.0,0.0
0.10252372593799089,-0.11905885086564441,1.343831561710017,0.6552469880097864,-1.3944428077923088,0.6672947544000378,0.9775103518124953,-0.4046040247057131,1.5302054872659518,0.0,1.0,0.0,1.0,0.0,0.0
-0.5824546694370868,-0.20018231016291357,-1.0136688646382517,0.1577582918637585,0.3672439270279064,-1.4985881327646526,0.9775103518124953,0.9343596238291358,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
1.1969144955602415,-0.28130576946018276,-1.0136688646382517,0.16321425486873214,-0.5135994403822012,0.6672947544000378,-1.0230070690768691,0.4261836779739084,-0.6535070017208732,0.0,1.0,0.0,1.0,0.0,0.0
0.5827959341894822,0.28655844562070143,1.6806173369026267,0.3450722277649031,1.248087294438014,0.6672947544000378,-1.0230070690768691,2.098702804627265,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
-0.306888648309182,-0.3624292287574519,-0.0033115390604222714,0.7737575107059803,1.248087294438014,-1.4985881327646526,-1.0230070690768691,0.8859791201497504,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
1.291394274232666,-0.6057996066492595,-0.0033115390604222714,-1.335200485166666,-0.5135994403822012,-1.4985881327646526,-1.0230070690768691,-0.41160663755403415,-0.6535070017208732,1.0,0.0,0.0,1.0,0.0,0.0
0.24424339394662767,0.043188067728893935,1.0070457865174072,0.4778988773984806,0.3672439270279064,-1.4985881327646526,-1.0230070690768691,1.7291515651972043,1.5302054872659518,0.0,1.0,0.0,0.0,1.0,0.0
-0.18091561007928264,0.1243115270261631,-1.3504546398308614,0.08706556519392614,0.3672439270279064,0.6672947544000378,-1.0230070690768691,0.38181391670249093,1.5302054872659518,0.0,1.0,0.0,0.0,1.0,0.0
-0.03919594207064588,0.20543498632343227,-1.3504546398308614,0.47284419856645893,0.3672439270279064,0.6672947544000378,0.9775103518124953,1.179136145507352,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
0.25211670883599635,0.3676819049179706,-0.0033115390604222714,0.5111456826640467,0.3672439270279064,0.6672947544000378,-1.0230070690768691,0.8933987763378383,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
0.7953754362024373,-1.7415280368110277,-1.6872404150234712,-0.23938423565882255,0.3672439270279064,-1.4985881327646526,-1.0230070690768691,0.4426376074792721,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
-0.8895139501224665,2.071274550160623,-0.3400973142530321,-1.335200485166666,-1.3944428077923088,0.6672947544000378,-1.0230070690768691,-1.6645299758052783,1.5302054872659518,0.0,0.0,1.0,1.0,0.0,0.0
-0.07856251651748943,0.8544226607015857,-0.3400973142530321,-0.7477008177325173,0.3672439270279064,0.6672947544000378,0.9775103518124953,0.45525569423205337,-0.6535070017208732,1.0,0.0,0.0,0.0,1.0,0.0
0.9292217893217054,-0.4435526880547211,-0.0033115390604222714,0.6409977177014338,0.3672439270279064,-1.4985881327646526,-1.0230070690768691,0.8651758381582598,-0.6535070017208732,0.0,1.0,0.0,0.0,1.0,0.0
